HL = 1.000 | t1//t0 = 9.000 | l1//l0 = 0.700 | alpha = 1.34 | Tmax = Inf
 HL = 1.000 | t1//t0 = 15.000 | l1//l0 = 0.005 | alpha = 1.31 | Tmax = 0.117036
 HL = 1.000 | t1//t0 = 13.000 | l1//l0 = 0.003 | alpha = 1.16 | Tmax = 0.172111
 HL = 7.000 | t1//t0 = 150.000 | l1//l0 = 0.500 | alpha = 1.34 | Tmax = Inf
 HL = 1.000 | t1//t0 = 17.000 | l1//l0 = 0.002 | alpha = 1.03 | Tmax = 0.223910
 HL = 2.000 | t1//t0 = 9.000 | l1//l0 = 0.002 | alpha = 1.28 | Tmax = 0.348550
 HL = 2.000 | t1//t0 = 11.000 | l1//l0 = 0.003 | alpha = 1.31 | Tmax = 0.327065
 HL = 2.000 | t1//t0 = 13.000 | l1//l0 = 0.050 | alpha = 1.19 | Tmax = 0.421450
 HL = 0.200 | t1//t0 = 160.000 | l1//l0 = 0.010 | alpha = 1.18 | Tmax = 0.132918
 HL = 2.000 | t1//t0 = 40.000 | l1//l0 = 0.100 | alpha = 1.24 | Tmax = 0.393319
 HL = 18.000 | t1//t0 = 20.000 | l1//l0 = 1.000 | alpha = 1.44 | Tmax = 3.951083
 HL = 5.000 | t1//t0 = 15.000 | l1//l0 = 0.100 | alpha = 1.45 | Tmax = 0.737001
 HL = 0.500 | t1//t0 = 18.000 | l1//l0 = 0.030 | alpha = 1.22 | Tmax = 0.148135
 HL = 0.200 | t1//t0 = 30.000 | l1//l0 = 0.001 | alpha = 1.10 | Tmax = 0.354526
 HL = 7.000 | t1//t0 = 150.000 | l1//l0 = 0.700 | alpha = 1.44 | Tmax = Inf
 HL = 1.000 | t1//t0 = 110.000 | l1//l0 = 0.100 | alpha = 1.32 | Tmax = 0.114348
 HL = 0.200 | t1//t0 = 90.000 | l1//l0 = 0.020 | alpha = 1.06 | Tmax = 0.271440
 HL = 22.000 | t1//t0 = 200.000 | l1//l0 = 1.000 | alpha = 1.53 | Tmax = Inf
 HL = 1.000 | t1//t0 = 220.000 | l1//l0 = 0.030 | alpha = 1.26 | Tmax = 0.339275
 HL = 7.000 | t1//t0 = 150.000 | l1//l0 = 0.050 | alpha = 1.48 | Tmax = 1.658154
 HL = 1.000 | t1//t0 = 140.000 | l1//l0 = 0.030 | alpha = 1.05 | Tmax = 0.330083
 HL = 7.000 | t1//t0 = 10.000 | l1//l0 = 0.300 | alpha = 1.46 | Tmax = 1.010258
 HL = 10.000 | t1//t0 = 12.000 | l1//l0 = 0.100 | alpha = 1.46 | Tmax = 2.150428
 HL = 0.200 | t1//t0 = 170.000 | l1//l0 = 0.005 | alpha = 1.35 | Tmax = 0.096571
 HL = 5.000 | t1//t0 = 13.000 | l1//l0 = 0.050 | alpha = 1.43 | Tmax = 0.879460
 HL = 0.500 | t1//t0 = 18.000 | l1//l0 = 0.050 | alpha = 1.08 | Tmax = 0.136717
 HL = 5.000 | t1//t0 = 90.000 | l1//l0 = 0.100 | alpha = 1.40 | Tmax = 1.088899
 HL = 2.000 | t1//t0 = 15.000 | l1//l0 = 0.010 | alpha = 1.49 | Tmax = 0.055996
 HL = 0.200 | t1//t0 = 220.000 | l1//l0 = 0.007 | alpha = 1.20 | Tmax = 0.095706
 HL = 2.000 | t1//t0 = 15.000 | l1//l0 = 0.007 | alpha = 1.31 | Tmax = 0.345289
 HL = 2.000 | t1//t0 = 100.000 | l1//l0 = 0.500 | alpha = 1.43 | Tmax = Inf
 HL = 2.000 | t1//t0 = 70.000 | l1//l0 = 0.050 | alpha = 1.29 | Tmax = 0.441383
 HL = 0.500 | t1//t0 = 2.000 | l1//l0 = 1.000 | alpha = 1.25 | Tmax = 0.201041
 HL = 5.000 | t1//t0 = 12.000 | l1//l0 = 1.000 | alpha = 1.19 | Tmax = 1.026161
 HL = 18.000 | t1//t0 = 80.000 | l1//l0 = 0.700 | alpha = 1.55 | Tmax = Inf
 HL = 22.000 | t1//t0 = 5.000 | l1//l0 = 0.300 | alpha = 1.50 | Tmax = 4.807701
 HL = 2.000 | t1//t0 = 20.000 | l1//l0 = 0.020 | alpha = 1.28 | Tmax = 0.388471
 HL = 0.500 | t1//t0 = 160.000 | l1//l0 = 0.010 | alpha = 1.05 | Tmax = 0.209421
 HL = 2.000 | t1//t0 = 9.000 | l1//l0 = 0.030 | alpha = 1.18 | Tmax = 0.423568
 HL = 0.200 | t1//t0 = 70.000 | l1//l0 = 0.001 | alpha = 1.28 | Tmax = 0.233726
 HL = 2.000 | t1//t0 = 4.000 | l1//l0 = 0.100 | alpha = 1.21 | Tmax = 0.358590
 HL = 0.500 | t1//t0 = 20.000 | l1//l0 = 0.010 | alpha = 1.08 | Tmax = 0.132069
 HL = 1.000 | t1//t0 = 2.000 | l1//l0 = 0.300 | alpha = 1.25 | Tmax = 0.360041
 HL = 10.000 | t1//t0 = 20.000 | l1//l0 = 1.000 | alpha = 1.39 | Tmax = 1.911527
 HL = 7.000 | t1//t0 = 220.000 | l1//l0 = 0.100 | alpha = 1.53 | Tmax = Inf
 HL = 2.000 | t1//t0 = 50.000 | l1//l0 = 0.020 | alpha = 1.36 | Tmax = 0.428339
 HL = 0.500 | t1//t0 = 70.000 | l1//l0 = 0.100 | alpha = 1.16 | Tmax = 0.142501
 HL = 0.500 | t1//t0 = 20.000 | l1//l0 = 0.002 | alpha = 1.15 | Tmax = 0.131271
 HL = 1.000 | t1//t0 = 5.000 | l1//l0 = 0.010 | alpha = 1.05 | Tmax = 0.189106
 HL = 0.500 | t1//t0 = 100.000 | l1//l0 = 0.020 | alpha = 1.02 | Tmax = 0.157374
 HL = 0.200 | t1//t0 = 17.000 | l1//l0 = 0.005 | alpha = 1.02 | Tmax = 0.378686
 HL = 2.000 | t1//t0 = 17.000 | l1//l0 = 0.050 | alpha = 1.16 | Tmax = 0.456130
 HL = 2.000 | t1//t0 = 15.000 | l1//l0 = 0.010 | alpha = 1.32 | Tmax = 0.331987
 HL = 1.000 | t1//t0 = 17.000 | l1//l0 = 0.050 | alpha = 1.38 | Tmax = 0.086056
 HL = 2.000 | t1//t0 = 30.000 | l1//l0 = 0.700 | alpha = 1.36 | Tmax = 0.105476
 HL = 5.000 | t1//t0 = 12.000 | l1//l0 = 0.070 | alpha = 1.31 | Tmax = 1.261959
 HL = 1.000 | t1//t0 = 170.000 | l1//l0 = 0.070 | alpha = 1.34 | Tmax = 0.129476
 HL = 10.000 | t1//t0 = 4.000 | l1//l0 = 0.003 | alpha = 1.46 | Tmax = 2.165574
 HL = 5.000 | t1//t0 = 40.000 | l1//l0 = 0.500 | alpha = 1.41 | Tmax = 0.673290
 HL = 0.500 | t1//t0 = 18.000 | l1//l0 = 0.100 | alpha = 1.16 | Tmax = 0.153136
 HL = 7.000 | t1//t0 = 90.000 | l1//l0 = 0.500 | alpha = 1.38 | Tmax = Inf
 HL = 0.200 | t1//t0 = 70.000 | l1//l0 = 0.005 | alpha = 1.39 | Tmax = 0.262015
 HL = 0.500 | t1//t0 = 70.000 | l1//l0 = 0.001 | alpha = 1.40 | Tmax = 0.169818
 HL = 1.000 | t1//t0 = 17.000 | l1//l0 = 0.020 | alpha = 1.17 | Tmax = 0.171654
 HL = 22.000 | t1//t0 = 5.000 | l1//l0 = 0.020 | alpha = 1.54 | Tmax = 3.316647
 HL = 0.200 | t1//t0 = 70.000 | l1//l0 = 0.050 | alpha = 1.04 | Tmax = 0.350926
 HL = 1.000 | t1//t0 = 60.000 | l1//l0 = 0.070 | alpha = 1.04 | Tmax = 0.226059
 HL = 0.500 | t1//t0 = 2.000 | l1//l0 = 0.002 | alpha = 1.07 | Tmax = 0.145931
 HL = 0.200 | t1//t0 = 100.000 | l1//l0 = 0.002 | alpha = 1.02 | Tmax = 0.182257
 HL = 15.000 | t1//t0 = 40.000 | l1//l0 = 0.500 | alpha = 1.55 | Tmax = Inf
 HL = 2.000 | t1//t0 = 50.000 | l1//l0 = 0.030 | alpha = 1.17 | Tmax = 0.566516
 HL = 15.000 | t1//t0 = 40.000 | l1//l0 = 0.010 | alpha = 1.54 | Tmax = 2.958574
 HL = 2.000 | t1//t0 = 190.000 | l1//l0 = 1.000 | alpha = 1.39 | Tmax = Inf
 HL = 0.200 | t1//t0 = 210.000 | l1//l0 = 0.007 | alpha = 1.07 | Tmax = 0.094475
 HL = 2.000 | t1//t0 = 50.000 | l1//l0 = 0.030 | alpha = 1.31 | Tmax = 0.444694
 HL = 2.000 | t1//t0 = 50.000 | l1//l0 = 0.300 | alpha = 1.18 | Tmax = 0.355504
 HL = 1.000 | t1//t0 = 20.000 | l1//l0 = 0.002 | alpha = 1.03 | Tmax = 0.231107
 HL = 2.000 | t1//t0 = 17.000 | l1//l0 = 0.007 | alpha = 1.34 | Tmax = 0.321384
 HL = 0.500 | t1//t0 = 2.000 | l1//l0 = 0.007 | alpha = 1.07 | Tmax = 0.146425
 HL = 30.000 | t1//t0 = 40.000 | l1//l0 = 0.070 | alpha = 1.55 | Tmax = 5.009673
 HL = 5.000 | t1//t0 = 80.000 | l1//l0 = 0.500 | alpha = 1.43 | Tmax = Inf
 HL = 0.200 | t1//t0 = 90.000 | l1//l0 = 0.005 | alpha = 1.02 | Tmax = 0.210729
 HL = 0.200 | t1//t0 = 210.000 | l1//l0 = 0.070 | alpha = 1.10 | Tmax = 0.368629
 HL = 18.000 | t1//t0 = 9.000 | l1//l0 = 0.700 | alpha = 1.48 | Tmax = 3.512473
 HL = 10.000 | t1//t0 = 80.000 | l1//l0 = 1.000 | alpha = 1.31 | Tmax = Inf
 HL = 1.000 | t1//t0 = 70.000 | l1//l0 = 0.005 | alpha = 1.30 | Tmax = 0.323323
 HL = 1.000 | t1//t0 = 12.000 | l1//l0 = 0.050 | alpha = 1.05 | Tmax = 0.194364
 HL = 20.000 | t1//t0 = 200.000 | l1//l0 = 0.700 | alpha = 1.50 | Tmax = Inf
 HL = 0.500 | t1//t0 = 110.000 | l1//l0 = 0.300 | alpha = 1.00 | Tmax = 0.155456
 HL = 5.000 | t1//t0 = 5.000 | l1//l0 = 0.001 | alpha = 1.42 | Tmax = 0.890038
 HL = 2.000 | t1//t0 = 18.000 | l1//l0 = 0.700 | alpha = 1.27 | Tmax = 0.190596
 HL = 1.000 | t1//t0 = 12.000 | l1//l0 = 0.020 | alpha = 1.14 | Tmax = 0.172477
 HL = 0.200 | t1//t0 = 220.000 | l1//l0 = 0.005 | alpha = 1.13 | Tmax = 0.095526
 HL = 1.000 | t1//t0 = 40.000 | l1//l0 = 0.070 | alpha = 1.44 | Tmax = 0.088289
 HL = 10.000 | t1//t0 = 170.000 | l1//l0 = 0.500 | alpha = 1.51 | Tmax = Inf
 HL = 10.000 | t1//t0 = 70.000 | l1//l0 = 0.500 | alpha = 1.49 | Tmax = Inf
 HL = 2.000 | t1//t0 = 150.000 | l1//l0 = 0.050 | alpha = 1.36 | Tmax = 0.420688
 HL = 0.500 | t1//t0 = 170.000 | l1//l0 = 0.300 | alpha = 1.10 | Tmax = 0.164799
 HL = 1.000 | t1//t0 = 120.000 | l1//l0 = 0.030 | alpha = 1.19 | Tmax = 0.283501
 HL = 0.500 | t1//t0 = 100.000 | l1//l0 = 0.007 | alpha = 1.10 | Tmax = 0.182293
 HL = 20.000 | t1//t0 = 30.000 | l1//l0 = 0.010 | alpha = 1.56 | Tmax = 1.417689
 HL = 0.500 | t1//t0 = 4.000 | l1//l0 = 0.007 | alpha = 1.11 | Tmax = 0.148405
 HL = 18.000 | t1//t0 = 18.000 | l1//l0 = 0.700 | alpha = 1.53 | Tmax = 1.726534
 HL = 2.000 | t1//t0 = 160.000 | l1//l0 = 0.700 | alpha = 1.32 | Tmax = Inf
 HL = 1.000 | t1//t0 = 15.000 | l1//l0 = 0.005 | alpha = 1.19 | Tmax = 0.165549
 HL = 7.000 | t1//t0 = 18.000 | l1//l0 = 0.300 | alpha = 1.45 | Tmax = 1.108562
 HL = 0.500 | t1//t0 = 13.000 | l1//l0 = 0.003 | alpha = 1.13 | Tmax = 0.138275
 HL = 0.500 | t1//t0 = 170.000 | l1//l0 = 0.010 | alpha = 1.05 | Tmax = 0.214947
 HL = 2.000 | t1//t0 = 30.000 | l1//l0 = 0.500 | alpha = 1.12 | Tmax = 0.342710
 HL = 2.000 | t1//t0 = 2.000 | l1//l0 = 0.002 | alpha = 1.07 | Tmax = 0.480269
 HL = 10.000 | t1//t0 = 20.000 | l1//l0 = 1.000 | alpha = 1.38 | Tmax = 1.978708
 HL = 1.000 | t1//t0 = 160.000 | l1//l0 = 0.700 | alpha = 1.04 | Tmax = 0.124626
 HL = 1.000 | t1//t0 = 120.000 | l1//l0 = 0.100 | alpha = 1.15 | Tmax = 0.183215
 HL = 1.000 | t1//t0 = 110.000 | l1//l0 = 0.500 | alpha = 1.00 | Tmax = 0.150686
 HL = 5.000 | t1//t0 = 9.000 | l1//l0 = 0.050 | alpha = 1.28 | Tmax = 1.334483
 HL = 0.500 | t1//t0 = 60.000 | l1//l0 = 0.003 | alpha = 1.47 | Tmax = 0.118189
 HL = 1.000 | t1//t0 = 11.000 | l1//l0 = 0.020 | alpha = 1.31 | Tmax = 0.106545
 HL = 2.000 | t1//t0 = 17.000 | l1//l0 = 0.002 | alpha = 1.33 | Tmax = 0.337924
 HL = 2.000 | t1//t0 = 70.000 | l1//l0 = 0.070 | alpha = 1.29 | Tmax = 0.399556
 HL = 2.000 | t1//t0 = 9.000 | l1//l0 = 0.001 | alpha = 1.36 | Tmax = 0.258014
 HL = 0.200 | t1//t0 = 100.000 | l1//l0 = 0.010 | alpha = 1.25 | Tmax = 0.214510
 HL = 5.000 | t1//t0 = 13.000 | l1//l0 = 0.100 | alpha = 1.37 | Tmax = 1.063656
 HL = 2.000 | t1//t0 = 15.000 | l1//l0 = 0.003 | alpha = 1.34 | Tmax = 0.313902
 HL = 7.000 | t1//t0 = 18.000 | l1//l0 = 0.700 | alpha = 1.26 | Tmax = 1.683215
 HL = 2.000 | t1//t0 = 40.000 | l1//l0 = 0.050 | alpha = 1.33 | Tmax = 0.354700
 HL = 0.500 | t1//t0 = 18.000 | l1//l0 = 0.002 | alpha = 1.14 | Tmax = 0.132393
 HL = 1.000 | t1//t0 = 18.000 | l1//l0 = 0.050 | alpha = 1.37 | Tmax = 0.084592
 HL = 1.000 | t1//t0 = 100.000 | l1//l0 = 0.020 | alpha = 1.23 | Tmax = 0.305837
 HL = 1.000 | t1//t0 = 13.000 | l1//l0 = 0.300 | alpha = 1.19 | Tmax = 0.116683
 HL = 0.200 | t1//t0 = 60.000 | l1//l0 = 0.030 | alpha = 1.01 | Tmax = 0.320378
 HL = 20.000 | t1//t0 = 160.000 | l1//l0 = 0.030 | alpha = 1.56 | Tmax = 3.939204
 HL = 20.000 | t1//t0 = 5.000 | l1//l0 = 0.070 | alpha = 1.54 | Tmax = 2.635892
 HL = 1.000 | t1//t0 = 200.000 | l1//l0 = 1.000 | alpha = 1.21 | Tmax = Inf
 HL = 5.000 | t1//t0 = 80.000 | l1//l0 = 1.000 | alpha = 1.14 | Tmax = 1.113137
 HL = 5.000 | t1//t0 = 60.000 | l1//l0 = 0.700 | alpha = 1.21 | Tmax = 1.115598
 HL = 0.200 | t1//t0 = 100.000 | l1//l0 = 0.010 | alpha = 1.22 | Tmax = 0.216193
 HL = 0.500 | t1//t0 = 90.000 | l1//l0 = 0.010 | alpha = 1.04 | Tmax = 0.168987
 HL = 1.000 | t1//t0 = 190.000 | l1//l0 = 0.050 | alpha = 1.19 | Tmax = 0.237848
 HL = 5.000 | t1//t0 = 30.000 | l1//l0 = 0.300 | alpha = 1.30 | Tmax = 1.134801
 HL = 0.200 | t1//t0 = 50.000 | l1//l0 = 0.003 | alpha = 1.26 | Tmax = 0.322703
 HL = 0.500 | t1//t0 = 11.000 | l1//l0 = 0.070 | alpha = 1.26 | Tmax = 0.167663
 HL = 18.000 | t1//t0 = 40.000 | l1//l0 = 0.050 | alpha = 1.54 | Tmax = 2.982760
 HL = 2.000 | t1//t0 = 5.000 | l1//l0 = 0.030 | alpha = 1.04 | Tmax = 0.502998
 HL = 5.000 | t1//t0 = 10.000 | l1//l0 = 0.500 | alpha = 1.12 | Tmax = 1.349571
 HL = 1.000 | t1//t0 = 160.000 | l1//l0 = 0.050 | alpha = 1.16 | Tmax = 0.242255
 HL = 1.000 | t1//t0 = 190.000 | l1//l0 = 0.050 | alpha = 1.06 | Tmax = 0.276697
 HL = 2.000 | t1//t0 = 13.000 | l1//l0 = 0.300 | alpha = 1.25 | Tmax = 0.288367
 HL = 1.000 | t1//t0 = 5.000 | l1//l0 = 0.500 | alpha = 1.16 | Tmax = 0.106120
 HL = 0.500 | t1//t0 = 4.000 | l1//l0 = 0.003 | alpha = 1.15 | Tmax = 0.152759
 HL = 7.000 | t1//t0 = 210.000 | l1//l0 = 0.300 | alpha = 1.43 | Tmax = Inf
 HL = 2.000 | t1//t0 = 120.000 | l1//l0 = 1.000 | alpha = 1.32 | Tmax = 0.106560
 HL = 10.000 | t1//t0 = 50.000 | l1//l0 = 0.300 | alpha = 1.45 | Tmax = 2.039059
 HL = 0.500 | t1//t0 = 100.000 | l1//l0 = 0.100 | alpha = 1.18 | Tmax = 0.142528
 HL = 15.000 | t1//t0 = 190.000 | l1//l0 = 0.700 | alpha = 1.47 | Tmax = Inf
 HL = 7.000 | t1//t0 = 40.000 | l1//l0 = 0.100 | alpha = 1.43 | Tmax = 1.547913
 HL = 1.000 | t1//t0 = 70.000 | l1//l0 = 0.300 | alpha = 1.21 | Tmax = 0.115090
 HL = 5.000 | t1//t0 = 20.000 | l1//l0 = 0.500 | alpha = 1.25 | Tmax = 1.125967
 HL = 2.000 | t1//t0 = 130.000 | l1//l0 = 0.070 | alpha = 1.25 | Tmax = 0.463861
 HL = 2.000 | t1//t0 = 17.000 | l1//l0 = 0.020 | alpha = 1.31 | Tmax = 0.344741
 HL = 0.500 | t1//t0 = 18.000 | l1//l0 = 0.001 | alpha = 1.08 | Tmax = 0.131969
 HL = 10.000 | t1//t0 = 12.000 | l1//l0 = 0.003 | alpha = 1.46 | Tmax = 2.348645
 HL = 1.000 | t1//t0 = 130.000 | l1//l0 = 0.100 | alpha = 1.11 | Tmax = 0.197505
 HL = 10.000 | t1//t0 = 80.000 | l1//l0 = 0.300 | alpha = 1.43 | Tmax = 2.237585
 HL = 1.000 | t1//t0 = 15.000 | l1//l0 = 0.003 | alpha = 1.36 | Tmax = 0.094797
 HL = 2.000 | t1//t0 = 15.000 | l1//l0 = 0.030 | alpha = 1.25 | Tmax = 0.388969
 HL = 1.000 | t1//t0 = 20.000 | l1//l0 = 0.700 | alpha = 1.14 | Tmax = 0.102093
 HL = 0.500 | t1//t0 = 50.000 | l1//l0 = 0.700 | alpha = 1.09 | Tmax = 0.194937
 HL = 0.500 | t1//t0 = 15.000 | l1//l0 = 0.070 | alpha = 1.06 | Tmax = 0.139842
 HL = 1.000 | t1//t0 = 170.000 | l1//l0 = 0.030 | alpha = 1.32 | Tmax = 0.281957
 HL = 5.000 | t1//t0 = 10.000 | l1//l0 = 0.020 | alpha = 1.34 | Tmax = 1.212622
 HL = 5.000 | t1//t0 = 20.000 | l1//l0 = 0.500 | alpha = 1.33 | Tmax = 0.935727
 HL = 2.000 | t1//t0 = 15.000 | l1//l0 = 0.070 | alpha = 1.11 | Tmax = 0.474930
 HL = 0.500 | t1//t0 = 190.000 | l1//l0 = 0.300 | alpha = 1.10 | Tmax = 0.164724
 HL = 0.200 | t1//t0 = 110.000 | l1//l0 = 0.002 | alpha = 1.30 | Tmax = 0.125340
 HL = 2.000 | t1//t0 = 210.000 | l1//l0 = 0.700 | alpha = 1.28 | Tmax = Inf
 HL = 7.000 | t1//t0 = 15.000 | l1//l0 = 0.001 | alpha = 1.52 | Tmax = 0.713514
 HL = 2.000 | t1//t0 = 200.000 | l1//l0 = 0.500 | alpha = 1.24 | Tmax = Inf
 HL = 2.000 | t1//t0 = 2.000 | l1//l0 = 0.070 | alpha = 1.05 | Tmax = 0.470992
 HL = 7.000 | t1//t0 = 10.000 | l1//l0 = 0.100 | alpha = 1.37 | Tmax = 1.732377
 HL = 0.500 | t1//t0 = 210.000 | l1//l0 = 0.020 | alpha = 1.15 | Tmax = 0.199396
 HL = 2.000 | t1//t0 = 15.000 | l1//l0 = 0.300 | alpha = 1.35 | Tmax = 0.187417
 HL = 10.000 | t1//t0 = 2.000 | l1//l0 = 0.020 | alpha = 1.44 | Tmax = 2.300490
 HL = 18.000 | t1//t0 = 5.000 | l1//l0 = 0.700 | alpha = 1.53 | Tmax = 1.679528
 HL = 18.000 | t1//t0 = 70.000 | l1//l0 = 0.700 | alpha = 1.50 | Tmax = Inf
 HL = 5.000 | t1//t0 = 11.000 | l1//l0 = 0.020 | alpha = 1.51 | Tmax = 0.351859
 HL = 0.500 | t1//t0 = 80.000 | l1//l0 = 0.050 | alpha = 1.16 | Tmax = 0.130435
 HL = 1.000 | t1//t0 = 17.000 | l1//l0 = 0.020 | alpha = 1.37 | Tmax = 0.089275
 HL = 2.000 | t1//t0 = 12.000 | l1//l0 = 0.700 | alpha = 1.14 | Tmax = 0.286701
 HL = 5.000 | t1//t0 = 210.000 | l1//l0 = 0.500 | alpha = 1.48 | Tmax = Inf
 HL = 5.000 | t1//t0 = 10.000 | l1//l0 = 0.005 | alpha = 1.41 | Tmax = 0.988715
 HL = 1.000 | t1//t0 = 5.000 | l1//l0 = 0.070 | alpha = 1.12 | Tmax = 0.158682
 HL = 0.500 | t1//t0 = 20.000 | l1//l0 = 0.010 | alpha = 1.11 | Tmax = 0.131899
 HL = 2.000 | t1//t0 = 13.000 | l1//l0 = 0.100 | alpha = 1.22 | Tmax = 0.375856
 HL = 1.000 | t1//t0 = 15.000 | l1//l0 = 0.005 | alpha = 1.12 | Tmax = 0.190246
 HL = 2.000 | t1//t0 = 18.000 | l1//l0 = 0.100 | alpha = 1.20 | Tmax = 0.401567
 HL = 7.000 | t1//t0 = 10.000 | l1//l0 = 0.700 | alpha = 1.37 | Tmax = 1.283689
 HL = 1.000 | t1//t0 = 110.000 | l1//l0 = 0.020 | alpha = 1.29 | Tmax = 0.310569
 HL = 2.000 | t1//t0 = 17.000 | l1//l0 = 0.500 | alpha = 1.29 | Tmax = 0.208564
 HL = 0.200 | t1//t0 = 50.000 | l1//l0 = 0.001 | alpha = 1.36 | Tmax = 0.337639
 HL = 0.200 | t1//t0 = 30.000 | l1//l0 = 0.020 | alpha = 1.00 | Tmax = 0.349755
 HL = 7.000 | t1//t0 = 13.000 | l1//l0 = 0.030 | alpha = 1.49 | Tmax = 1.037505
 HL = 1.000 | t1//t0 = 5.000 | l1//l0 = 0.020 | alpha = 1.12 | Tmax = 0.165693
 HL = 0.500 | t1//t0 = 18.000 | l1//l0 = 0.050 | alpha = 1.28 | Tmax = 0.161162
 HL = 7.000 | t1//t0 = 12.000 | l1//l0 = 0.300 | alpha = 1.41 | Tmax = 1.355074
 HL = 18.000 | t1//t0 = 18.000 | l1//l0 = 1.000 | alpha = 1.52 | Tmax = 1.823690
 HL = 2.000 | t1//t0 = 17.000 | l1//l0 = 0.007 | alpha = 1.21 | Tmax = 0.448718
 HL = 5.000 | t1//t0 = 80.000 | l1//l0 = 0.700 | alpha = 1.23 | Tmax = Inf
 HL = 2.000 | t1//t0 = 190.000 | l1//l0 = 0.100 | alpha = 1.29 | Tmax = 0.380406
 HL = 5.000 | t1//t0 = 150.000 | l1//l0 = 1.000 | alpha = 1.31 | Tmax = Inf
 HL = 1.000 | t1//t0 = 110.000 | l1//l0 = 0.050 | alpha = 1.41 | Tmax = 0.104691
 HL = 10.000 | t1//t0 = 200.000 | l1//l0 = 0.500 | alpha = 1.54 | Tmax = Inf
 HL = 5.000 | t1//t0 = 40.000 | l1//l0 = 0.300 | alpha = 1.32 | Tmax = 1.087982
 HL = 7.000 | t1//t0 = 120.000 | l1//l0 = 0.500 | alpha = 1.35 | Tmax = Inf
 HL = 10.000 | t1//t0 = 30.000 | l1//l0 = 0.007 | alpha = 1.51 | Tmax = 2.078014
 HL = 0.500 | t1//t0 = 12.000 | l1//l0 = 0.001 | alpha = 1.27 | Tmax = 0.157049
 HL = 0.500 | t1//t0 = 11.000 | l1//l0 = 0.003 | alpha = 1.14 | Tmax = 0.142046
 HL = 7.000 | t1//t0 = 13.000 | l1//l0 = 0.070 | alpha = 1.37 | Tmax = 1.796468
 HL = 2.000 | t1//t0 = 4.000 | l1//l0 = 0.010 | alpha = 1.42 | Tmax = 0.143694
 HL = 2.000 | t1//t0 = 210.000 | l1//l0 = 1.000 | alpha = 1.26 | Tmax = Inf
 HL = 1.000 | t1//t0 = 13.000 | l1//l0 = 0.001 | alpha = 1.14 | Tmax = 0.179728
 HL = 10.000 | t1//t0 = 15.000 | l1//l0 = 0.002 | alpha = 1.45 | Tmax = 2.534422
 HL = 1.000 | t1//t0 = 15.000 | l1//l0 = 0.001 | alpha = 1.19 | Tmax = 0.166870
 HL = 10.000 | t1//t0 = 15.000 | l1//l0 = 0.700 | alpha = 1.32 | Tmax = Inf
 HL = 0.500 | t1//t0 = 70.000 | l1//l0 = 0.003 | alpha = 1.15 | Tmax = 0.160638
 HL = 1.000 | t1//t0 = 15.000 | l1//l0 = 0.070 | alpha = 1.36 | Tmax = 0.087333
 HL = 2.000 | t1//t0 = 220.000 | l1//l0 = 0.070 | alpha = 1.39 | Tmax = 0.316229
 HL = 10.000 | t1//t0 = 40.000 | l1//l0 = 1.000 | alpha = 1.31 | Tmax = 2.370270
 HL = 7.000 | t1//t0 = 30.000 | l1//l0 = 1.000 | alpha = 1.40 | Tmax = 0.989505
 HL = 0.500 | t1//t0 = 40.000 | l1//l0 = 0.300 | alpha = 1.10 | Tmax = 0.166257
 HL = 0.500 | t1//t0 = 190.000 | l1//l0 = 0.030 | alpha = 1.40 | Tmax = 0.125351
 HL = 2.000 | t1//t0 = 13.000 | l1//l0 = 0.030 | alpha = 1.26 | Tmax = 0.372146
 HL = 2.000 | t1//t0 = 160.000 | l1//l0 = 0.050 | alpha = 1.28 | Tmax = 0.517475
 HL = 0.500 | t1//t0 = 80.000 | l1//l0 = 0.070 | alpha = 1.12 | Tmax = 0.132395
 HL = 1.000 | t1//t0 = 40.000 | l1//l0 = 0.100 | alpha = 1.21 | Tmax = 0.149171
 HL = 1.000 | t1//t0 = 50.000 | l1//l0 = 0.050 | alpha = 1.28 | Tmax = 0.150471
 HL = 0.200 | t1//t0 = 15.000 | l1//l0 = 0.010 | alpha = 1.01 | Tmax = 0.384899
 HL = 0.500 | t1//t0 = 60.000 | l1//l0 = 0.050 | alpha = 1.20 | Tmax = 0.130467
 HL = 2.000 | t1//t0 = 2.000 | l1//l0 = 0.020 | alpha = 1.42 | Tmax = 0.133226
 HL = 2.000 | t1//t0 = 200.000 | l1//l0 = 0.070 | alpha = 1.08 | Tmax = Inf
 HL = 5.000 | t1//t0 = 12.000 | l1//l0 = 0.007 | alpha = 1.36 | Tmax = 1.189904
 HL = 0.200 | t1//t0 = 100.000 | l1//l0 = 0.007 | alpha = 1.17 | Tmax = 0.200400
 HL = 1.000 | t1//t0 = 150.000 | l1//l0 = 0.050 | alpha = 1.21 | Tmax = 0.222313
 HL = 30.000 | t1//t0 = 12.000 | l1//l0 = 1.000 | alpha = 1.56 | Tmax = Inf
 HL = 1.000 | t1//t0 = 12.000 | l1//l0 = 0.001 | alpha = 1.37 | Tmax = 0.086092
 HL = 0.500 | t1//t0 = 190.000 | l1//l0 = 0.070 | alpha = 1.34 | Tmax = 0.146323
 HL = 20.000 | t1//t0 = 5.000 | l1//l0 = 0.003 | alpha = 1.55 | Tmax = 1.841579
