194;0,007;1,41;0,23111
195;0,007;1,41;0,23111
196;0,02;1,15;0,28408
197;0,01;1,31;0,25994
198;0,01;1,31;0,25994
199;0,02;1,33;0,24225
200;0,01;1,39;0,23434
201;0,02;1,36;0,2314
202;0,02;1,36;0,2314
203;0,02;1,36;0,2314
204;0,02;1,36;0,2314
205;0,003;1,46;0,21215
206;0,01;1,49;0,16272
207;0,01;1,49;0,16272
208;0,002;1,15;0,29772
209;0,01;1,15;0,29153
210;0,007;1,19;0,28743
211;0,007;1,19;0,28743
212;0,007;1,3;0,26603
213;0,007;1,3;0,26603
214;0,007;1,3;0,26603
215;0,01;1,32;0,25731
216;0,007;1,43;0,2211
217;0,003;1,24;0,28252
218;0,005;1,17;0,29224
219;0,003;1,33;0,26391
220;0,003;1,33;0,26391
221;0,02;1,28;0,25676
222;0,02;1,28;0,25676
223;0,01;1,36;0,24544
224;0,005;1,3;0,2684
225;0,001;1,48;0,20235
226;0,01;1,37;0,24202
227;0,005;1,21;0,28578
228;0,007;1,37;0,2466
229;0,003;1,41;0,23898
230;0,003;1,41;0,23898
231;0,003;1,41;0,23898
232;0,003;1,41;0,23898
233;0,001;1,52;0,14814
234;0,001;1,52;0,14814
235;0,001;1,52;0,14814
236;0,001;1,52;0,14814
237;0,001;1,52;0,14814
238;0,01;1,21;0,28132
239;0,005;1,42;0,2304
240;0,005;1,42;0,2304
241;0,002;1,41;0,24097
242;0,001;1,25;0,28271
243;0,01;1,22;0,27945
0;0,007;1,55;0,061134
1;0,02;1,17;0,16118
2;0,01;1,3;0,11534
3;0,01;1,3;0,11534
4;0,03;1,04;0,19774
5;0,005;1,09;0,18752
6;0,03;1,33;0,10091
7;0,1;1,41;0,08949
8;0,005;1,25;0,13549
9;0,01;1,34;0,098778
10;0,01;1,34;0,098778
11;0,005;1,09;0,1875
12;0,05;1,17;0,15719
13;0,007;1,36;0,090743
14;0,007;1,36;0,090743
15;0,003;1,38;0,083054
16;0,007;1,06;0,19587
17;0,003;1,17;0,16351
18;0,002;1,38;0,083122
19;0,001;1,34;0,099684
20;0,001;1,34;0,099684
21;0,01;1,2;0,15265
22;0,002;1,39;0,081584
23;0,003;1,23;0,14308
24;0,007;1,4;0,083076
25;0,007;1,4;0,083076
26;0,007;1,36;0,090743
27;0,005;1,05;0,19899
28;0,003;1,36;0,091083
29;0,007;1,33;0,10325
30;0,005;1,3;0,11593
31;0,005;1,3;0,11593
32;0,007;1,12;0,17822
33;0,002;1,39;0,081584
34;0,002;1,39;0,081584
35;0,005;1,07;0,1933
36;0,003;1,18;0,1602
37;0,003;1,18;0,1602
38;0,001;1,29;0,12045
39;0,001;1,29;0,12045
40;0,001;1,29;0,12045
41;0,001;1,29;0,12045
42;0,001;1,29;0,12045
43;0,001;1,29;0,12045
44;0,005;1,29;0,1199
45;0,005;1,45;0,09016
46;0,007;1,43;0,087068
47;0,007;1,09;0,18718
48;0,005;1,16;0,16637
49;0,007;1,34;0,099075
50;0,003;1,42;0,085407
51;0,003;1,42;0,085407
52;0,003;1,42;0,085407
53;0,003;1,42;0,085407
54;0,003;1,42;0,085407
55;0,002;1,07;0,19377
56;0,005;1,38;0,082904
57;0,005;1,38;0,082904
58;0,005;1,38;0,082904
59;0,005;1,38;0,082904
60;0,005;1,38;0,082904
61;0,005;1,38;0,082904
62;0,005;1,38;0,082904
63;0,001;1,11;0,18209
64;0,001;1,17;0,16379
65;0,002;1,09;0,18794
66;0,003;1,11;0,18177
67;0,001;1,44;0,088236
68;0,001;1,44;0,088236
69;0,001;1,44;0,088236
70;0,001;1,44;0,088236
71;0,002;1,15;0,1699
72;0,001;1,07;0,19398
73;0,003;1,2;0,15358
74;0,003;1,2;0,15358
75;0,003;1,29;0,12019
76;0,003;1,29;0,12019
77;0,001;1,24;0,13976
78;0,001;1,3;0,11641
79;0,001;1,17;0,16379
80;0,003;1,27;0,1281
81;0,003;1,27;0,1281
82;0,005;1,36;0,090928
83;0,003;1,26;0,13196
84;0,005;1,27;0,12786
85;0,005;1,27;0,12786
86;0,005;1,37;0,086818
87;0,001;1,38;0,083184
88;0,001;1,38;0,083184
89;0,001;1,38;0,083184
90;0,002;1,3;0,11629
91;0,002;1,3;0,11629
92;0,003;1,37;0,08699
93;0,003;1,37;0,08699
94;0,002;1,32;0,10799
95;0,002;1,42;0,085346
96;0,002;1,35;0,095369
97;0,002;1,34;0,099583
98;0,002;1,29;0,1203
99;0,003;1,32;0,10784
100;0,003;1,32;0,10784
101;0,003;1,32;0,10784
102;0,001;1,35;0,095462
103;0,001;1,4;0,082707
104;0,002;1,41;0,084022
105;0,002;1,4;0,08277
106;0,003;1,35;0,095269
107;0,003;1,41;0,084083
108;0,003;1,39;0,081647
109;0,003;1,39;0,081647
110;0,002;1,45;0,089977
111;0,002;1,4;0,08277
112;0,002;1,4;0,08277
113;0,002;1,4;0,08277
114;0,002;1,4;0,08277
115;0,002;1,43;0,086766
116;0,002;1,37;0,087071
117;0,002;1,39;0,081584
118;0,002;1,42;0,085346
119;0,002;1,42;0,085346
120;0,002;1,38;0,083122
121;0,002;1,39;0,081584
122;0,002;1,39;0,081584
0;0,002;1,39;0,081584
